id,name,description,school_level,grade_level,semester,chapter_id,chapter_name,chapter_main,chapter_sub,achievement_id,achievement_name,skill_id,section
4725,실수,"(1) 실수 : 유리수와 무리수를 통틀어 실수라고 한다.\n(2) 실수의 분류 : 실수는 유리수와 무리수(순환소수가 아닌 무한소수)로 분류된다. 다시 유리수는 정수와 정수가 아닌 유리수로 분류된다. 다시 정수는 양의 정수(자연수) , $0$, 음의 정수로 분류된다.",중등,중3,1학기,512,무리수와 실수,제곱근과 실수,제곱근과 실수,39,무리수의 개념을 이해한다.,159,['수와 연산']
5142,실수의 대소 관계,"(1) 실수를 수직선 위에 나타내면 양의 실수는 원점의 오른쪽에, 음의 실수는 원점의 왼쪽에 나타난다.\n(2) 두 실수 $a$, $b$의 대소 관계는 $a-b$의 값의 부호에 따라 다음과 같이 정한다.\n(2-1) $a-b>0$이면 $a>b$\n(2-2) $a-b=0$이면 $a=b$\n(2-3) $a-b<0$이면 $a<b$",중등,중3,1학기,513,실수의 대소 관계,제곱근과 실수,제곱근과 실수,40,실수의 대소 관계를 판단 할 수 있다.,163,['수와 연산']
5261,제곱근의 곱셈,"$a>0$, $b>0$이고 $m$, $n$이 유리수일 때\n(1) $\sqrt{a}\times\sqrt{b}=\sqrt{a}\sqrt{b}=\sqrt{ab}$\n(2) $m\sqrt{a}\times n\sqrt{b}=mn\sqrt{ab}$",중등,중3,1학기,514,근호를 포함한 식의 곱셈과 나눗셈,제곱근과 실수,근호를 포함한 식의 계산,38,"제곱근의 뜻을 알고, 그 성질을 이해한다.",157,['수와 연산']
5308,근호가 있는 식의 변형,"(1) 근호 안의 제곱인 인수는 근호 밖으로 꺼낼 수 있다.\n$\sqrt{a^2b}=a\sqrt{b}$, $\sqrt{\frac{b}{a^2}}=\frac{\sqrt[]{b}}{a}$ (단, $a>0$, $b>0$)\n(2) 근호 밖의 양수는 제곱하여 근호 안으로 넣을 수 있다.\n$a\sqrt{b}=\sqrt{a^2b}$, $\frac{\sqrt[]{b}}{a}=\sqrt{\frac{b}{a^2}}$ (단, $a>0$, $b>0$)",중등,중3,1학기,514,근호를 포함한 식의 곱셈과 나눗셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,164,['수와 연산']
9728,제곱근의 나눗셈,"근호 안의 수끼리, 근호 밖이 수끼리 나눈다.\n$a>0,b>0$이고, m, m이 유리수일 때,\n(1) $\sqrt[]{a}\div\sqrt[]{b}=\frac{\sqrt[]{a}}{\sqrt[]{b}}=\sqrt[]{\frac{a}{b}}$\n(2) $m\sqrt[]{a}\div n\sqrt[]{b}=\frac{m}{n}\sqrt[]{\frac{a}{b}}$ (단, $ne0$)",중등,중3,1학기,514,근호를 포함한 식의 곱셈과 나눗셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,165,['수와 연산']
10777,분모를 유리화하는 방법,"(1) $\frac{b}{\sqrt{a}}=\frac{b\times\sqrt{a}}{\sqrt{a}\times\sqrt{a}}=\frac{b\sqrt[]{a}}{a}$ (단, $a>0$)\n(2) $\frac{\sqrt{b}}{\sqrt{a}}=\frac{\sqrt[]{b}\times\sqrt{a}}{\sqrt{a}\times\sqrt{a}}=\frac{\sqrt[]{ab}}{a}$ (단, $a>0$, $b>0$)",중등,중3,1학기,514,근호를 포함한 식의 곱셈과 나눗셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,167,['수와 연산']
5317,분모의 유리화,"분모의 유리화란 분모가 근호를 포함한 무리수일 때, 분모와 분자에 $0$이 아닌 같은 수를 곱하여 분모를 유리수로 고치는 것이다.",중등,중3,1학기,514,근호를 포함한 식의 곱셈과 나눗셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,166,['수와 연산']
5595,제곱근의 덧셈과 뺄셈,"제곱근의 덧셈과 뺄셈은 근호 안의 수가 같은 것끼리 계산한다. \nm, n은 유리수이고 $\sqrt[]{a}$는 무리수일 때, \n(1) $m\sqrt[]{a}+n\sqrt[]{a}=(m+n)\sqrt[]{a}$\n(2) $m\sqrt[]{a}-n\sqrt[]{a}=(m-n)\sqrt[]{a}$\n\n*참고\n(1) 근호 안의 수가 $a^2b$꼴이면 $a\sqrt[]{b}$꼴로 변형한 후 계산한다. \n(2) 분모가 근호를 포함한 무리수이면 분모를 유리화한 후 계산한다.",중등,중3,1학기,515,근호를 포함한 식의 덧셈과 뺄셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,168,['수와 연산']
4210,근호를 포함한 식의 혼합 계산,"(1) 괄호가 있으면 분배법칙을 이용하여 괄호를 푼다.\n(2) 근호 안에 제곱인 인수가 있으면 근호 밖으로 꺼낸다.\n(3) 분모에 무리수가 있으면 분모를 유리화한다.\n(4) 곱셈, 나눗셈을 먼저 한 후 덧셈, 뺄셈을 한다.",중등,중3,1학기,515,근호를 포함한 식의 덧셈과 뺄셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,171,['수와 연산']
4211,뺄셈을 이용한 실수의 대소 관계,"두 실수 a, b의 대소 관계는 $a-b$의 값의 부호에 따라 다음과 같이 정해진다. \n(1) $a-b>0$이면 $a>b$\n(2) $a-b=0$이면 $a=b$\n(3) $a-b<0$이면 $a<b$",중등,중3,1학기,515,근호를 포함한 식의 덧셈과 뺄셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,169,['수와 연산']
5596,근호를 포함한 식의 분배법칙,"근호를 포함한 식에서도 유리수와 마찬가지로 분배법칙이 성립한다.\n$a>0$, $b>0$, $c>0$일 때\n(1) $\sqrt[]{a}(\sqrt[]{b}\pm\sqrt[]{c})=\sqrt[]{a}\sqrt[]{b}\pm\sqrt[]{a}\sqrt[]{c}=\sqrt[]{ab}\pm\sqrt[]{ac}$ (복부호 동순)\n(2) $(\sqrt[]{a}\pm\sqrt[]{b})\sqrt[]{c}=\sqrt[]{a}\sqrt[]{c}\pm\sqrt[]{b}\sqrt[]{c}=\sqrt[]{ac}\pm\sqrt[]{bc}$ (복부호 동순)",중등,중3,1학기,515,근호를 포함한 식의 덧셈과 뺄셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,170,['수와 연산']
10744,분배법칙을 이용한 근호를 포함한 식의 분모의 유리화,"$a>0$, $b>0$, $c>0$일 때,\n$\frac{\sqrt[]{a}+\sqrt[]{b}}{\sqrt[]{c}}=\frac{(\sqrt[]{a}+\sqrt[]{b})\times\sqrt[]{c}}{\sqrt[]{c}\times\sqrt[]{c}}=\frac{\sqrt[]{ac}+\sqrt[]{bc}}{\sqrt[]{c}}$",중등,중3,1학기,515,근호를 포함한 식의 덧셈과 뺄셈,제곱근과 실수,근호를 포함한 식의 계산,41,근호를 포함한 식의 사칙 계산을 할 수 있다.,172,['수와 연산']
971,$(다항식)\times(다항식)$의 계산,$(다항식)\times(다항식)$은 다음과 같은 순서로 계산한다. \n(1) 분배법칙을 이용하여 전개한다. \n(2) 동류항이 있으면 동류항끼리 모아서 계산한다.,중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수있다.,420,['문자와 식']
972,곱셈 공식,(1) $(a+b)^2=a^2+2ab+b^2$ \n(2) $(a-b)^2=a^2-2ab+b^2$\n(3) $(a+b)(a-b)=a^2-b^2$\n(4) $(x+a)(x+b)=x^2+(a+b)x+ab$\n(5) $(ax+b)(cx+d)=acx^2+(ad+bc)x+bd$,중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수있다.,418,['문자와 식']
4212,곱셈 공식을 이용한 수의 제곱의 계산,"곱셈 공식 $(a+b)^2=a^2+2ab+b^2$, $(a-b)^2=a^2-2ab+b^2$을 이용한다.",중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수있다.,419,['문자와 식']
974,곱셈 공식의 변형,"(1) $(a+b)^2=a^2+2ab+b^2$ 이므로 $a^2+b^2=(a+b)^2-2ab$\n$(a-b)^2=a^2-2ab+b^2$이므로 $a^2+b^2=(a-b)^2+2ab$\n$(a+b)^2=(a-b)^2+4ab$, $(a-b)^2=(a+b)^2-4ab$\n(2) 두 수의 곱이 $1$인 경우\n$a^2+\frac{1}{a^2}=(a+\frac{1}{a})^2-2$, $a^2+\frac{1}{a^2}=(a-\frac{1}{a})^2+2$, \n$(a+\frac{1}{a})^2=(a-\frac{1}{a})^2+4$, $(a-\frac{1}{a})^2=(a+\frac{1}{a})^2-4$",중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수있다.,422,['문자와 식']
10745,공통부분이 있는 다항식의 전개,공통부분을 한 문자로 놓고 전개한다. 예를 들면 $(x+y+1)(x+y-1)$에서 공통부분인 $x+y$를 $A$로 놓고 전개하면 된다.,중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수 있다.,424,['문자와 식']
9743,곱셈 공식을 이용한 두 수의 곱의 계산,"곱셈 공식 $(a+b)(a-b)=a^2-b^2$, $(x+a)(x+b)=x^2+(a+b)x+ab$을 이용한다.",중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수 있다.,421,['문자와 식']
9745,곱셈 공식을 이용한 근호를 포함한 식의 분모의 유리화,"분모가 $2$개의 항으로 되어 있는 무리수일 때는 곱셈 공식 $(a+b)(a-b)=a^2-b^2$을 이용하여 분모를 유리화한다.\n$\frac{c}{\sqrt[]{a}+\sqrt[]{b}}=\frac{c(\sqrt[]{a}-\sqrt[]{b})}{(\sqrt[]{a}+\sqrt[]{b})^{}(\sqrt[]{a}-\sqrt[]{b})^{}}=\frac{c(\sqrt[]{a}-\sqrt[]{b})}{(\sqrt[]{a})^2-(\sqrt[]{b})^2}=\frac{c(\sqrt[]{a}-\sqrt[]{b})}{a-b}$ (단, $a>0$, $b>0$, $a\ne b$)",중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수 있다.,426,['문자와 식']
10778,$(   )(   )(   )(   )$ 꼴의 다항식의 전개,공통부분이 나오도록 $2$개씩 짝을 지어 전개한다.,중등,중3,1학기,516,다항식의 곱셈,다항식의 곱셈과 인수분해,다항식의 곱셈,89,다항식의 곱셈을 할 수 있다.,423,['문자와 식']
975,인수,"인수 \n: 하나의 다항식을 두 개 이상의 다항식의 곱으로 나타낼 때, 각각의 다항식을 처음 다항식의 인수라 한다.",중등,중3,1학기,517,다항식의 인수분해,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,430,['문자와 식']
10590,항이 $4$개인 식의 인수분해방법,(1) 공통인 인수가 생기도록 $(2개의 항)+(2개의 항)$으로 묶는다.\n(2) $A^2-B^2$꼴이 되도록 $(3개의 항)+(1개의 항)$ 또는 $(1개의 항)+(3개의 항)$으로 묶는다.,중등,중3,1학기,517,다항식의 인수분해,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,441,['문자와 식']
10591,$(  )(  )(  )(  )+k$ 꼴의 식의 인수분해 방법,(1) 공통부분이 나오도록 $2$개씩 짝을 짓는다.\n(2) 공통부분을 한 문자로 놓고 식을 정리한다.\n(3) 정리한 식을 인수분해한다.\n(4) 원래의 식을 대입하여 정리한다.,중등,중3,1학기,517,다항식의 인수분해,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,442,['문자와 식']
994,"$a^2+2ab+b^2$, $a^2-2ab+b^2$ 꼴의 인수분해","$a^2+2ab+b^2=(a+b)^2$,\n$a^2-2ab+b^2=(a-b)^2$",중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,434,['문자와 식']
996,$acx^2+(ad+bc)x+bd$의 인수분해방법,"$acx^2+(ad+bc)x+bd=(ax+b)(cx+d)$\n(1) 곱하여 $x^2$의 계수가 되는 두 정수 $a$, $c$를 세로로 나열한다.\n(2) 곱하여 상수항이 되는 두 정수 $b$, $d$를 세로로 나열한다.\n(3) 대각선으로 곱하여 더한 값이 $x$의 계수가 되는 $a$, $b$, $c$, $d$를 찾는다.\n(4) $(ax+b)(cx+d)$ 꼴로 나타낸다.",중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,440,['문자와 식']
4232,공통인수가 있는 다항식의 인수분해,공통인수를 모두 묶어 낸 후 인수분해 공식을 이용한다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,443,['문자와 식']
4233,수의 계산,인수분해 공식을 이용할 수 있도록 수의 모양을 변형하여 계산한다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,445,['문자와 식']
9811,완전제곱식,다항식의 제곱으로 된 식 또는 이 식에 상수를 곱한 식을 완전제곱식이라고 한다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,435,['문자와 식']
9829,공통부분이 있는 다항식의 인수분해,공통부분을 한 문자로 치환한 후 인수분해 공식을 이용한다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,444,['문자와 식']
9831,식의 값,주어진 식을 인수분해한 후 문자에 수를 대입하여 식의 값을 구한다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,446,['문자와 식']
10168,인수분해 공식(1); 완전제곱식이 될 조건,(1) $x^2+ax+b$가 완전제곱식이 되도록 하는 b의 조건 : $b=(\frac{a}{2})^2$\n(2) $x^2+ax+b$가 완전제곱식이 되도록 하는 a의 조건 : $a=\pm2\sqrt[]{b}$,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,437,['문자와 식']
10169,인수분해,인수분해 \n: 하나의 다항식을 두 개 이상의 인수의 곱을 나타내는 것을 다항식을 인수분해한다고 한다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,432,['문자와 식']
10170,공통인수를 이용한 인수분해,공통인수를 이용한 인수분해 \n: 다항식의 각 항에 공통인수가 있으면 그 인수로 묶어 내어 인수분해 할 수 있다.,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,433,['문자와 식']
9812,$a^2-b^2$의 인수분해방법,$a^2-b^2=(a+b)(a-b)$,중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,436,['문자와 식']
995,$x^2+(a+b)x+ab$의 인수분해 방법,"$x^2+(a+b)+a=(x+a)(x+b)$\n(1) 곱하여 상수항이 되고 합하여 $x$의 계수가 되는 두 정수 $a$, $b$를 찾는다.\n(2) $(x+a)(x+b)$ 꼴로 나타낸다.",중등,중3,1학기,518,인수분해 공식,다항식의 곱셈과 인수분해,다항식의 인수분해,90,다항식의 인수분해를 할 수 있다.,438,['문자와 식']
1000,이차방정식,"이차방정식 \n: 방정식의 우변에 있는 모든 항을 이항하여 정리한 식이 $(x에 대한 이차식)=0$ 꼴로 나타나는 방정식\n즉, $ax^2+bx+c=0$ (단, a, b, c는 상수, $a\ne0$)",중등,중3,1학기,519,이차방정식의 뜻,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,550,['문자와 식']
10182,이차방정식의 해(근),$x$에 대한 이차방정식을 참이 되게 하는 $x$의 값\n$x$에 대한 이차방정식을 참이 되게 하는 $x$의 값,중등,중3,1학기,519,이차방정식의 뜻,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,551,['문자와 식']
10183,이차방정식을 푼다,이차방정식을 푼다\n: 이차방정식의 해를 모두 구하는 것,중등,중3,1학기,519,이차방정식의 뜻,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,552,['문자와 식']
1001,$AB=0$의 성질,"두 수 또는 두 식 A, B에 대하여 $AB=0$이면 $A=0$ 또는 $B=0$",중등,중3,1학기,520,인수분해를 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,553,['문자와 식']
1002,이차방정식의 중근,"이차방정식의 중근\n: 이차방정식의 두 해가 중복되어 서로 같을 때, 이 해를 주어진 이차방정식의 중근이라 한다.",중등,중3,1학기,520,인수분해를 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,555,['문자와 식']
9832,인수분해를 이용한 이차방정식의 풀이,인수분해를 이용하여 이차방정식의 해를 구할 때는 다음과 같은 순서로 푼다. \n(1) 주어진 이차방정식을 정리한다. \n- $ax^2+bx+c=0$\n(2) 좌변을 인수분해한다. \n- $a(x-\alpha)(x-\beta)=0$\n(3) $AB=0$의 성질을 이용한다. \n- $x-\alpha=0$ 또는 $x-\beta=0$\n(4) 해를 구한다. \n- $x=\alpha$ 또는 $x=\beta$,중등,중3,1학기,520,인수분해를 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,554,['문자와 식']
10181,이차방정식이 중근을 가질 조건,"(1) 이차방정식을 인수분해했을 때, $(완전제곱식)=0$의 꼴로 나타내어지면 이 이차방정식은 중근을 갖는다.\n(2) 이차방정식 $x^2+ax+b=0$이 중근을 가지려면 $b=(\frac{a}{2})^2$이어야 한다.",중등,중3,1학기,520,인수분해를 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,556,['문자와 식']
1009,제곱근을 이용한 이차방정식의 풀이,(1) 이차방정식 $x^2=q$ ($q\ge0$)의 해\n: $x=\pm\sqrt[]{q}$\n\n(2) 이차방정식 $(x+p)^2=q$ ($q\ge0$)의 해\n: $x=-p\pm\sqrt[]{q}$,중등,중3,1학기,521,제곱근을 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,557,['문자와 식']
1010,완전제곱식을 이용한 이차방정식의 풀이,이차방정식의 좌변을 인수분해 하기 어려운 경우에는 다음과 같이 좌변을 완전제곱식으로 만들어 이차방정식을 풀 수 있다. \n(1) $x^2$의 계수로 양변을 나누어 $x^2$의 계수를 1로 만든다. \n(2) 상수항을 우변으로 이항한다. \n(3) 양변에 $(x의 계수/2)^2$를 더한다. \n(4) 좌변을 완전제곱식으로 만들어 $(x-p)^2=q$ ($q\ge0$) 꼴로 변형한다. \n(5) 제곱근을 이용하여 해를 구한다.,중등,중3,1학기,521,제곱근을 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,558,['문자와 식']
1011,이차방정식의 근의 공식; $ax^2+bx+c=0$,"다음과 같이 이차방정식의 근을 구하는 공식을 이차방정식의 근의 공식이라 한다. \n: 이차방정식 $ax^2+bx+c=0$의 근은 $x=\frac{-b\pm\sqrt[]{b^2-4ac}}{2a}$ (단, $b^2-4ac\ge0$)",중등,중3,1학기,522,근의 공식을 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,559,['문자와 식']
10607,이차방정식의 근의 개수,"이차방정식 $ax^2+bx+c=0$의 근은 $x=\frac{-b\pm\sqrt[]{b^2-4ac}}{2a}$ (단, $b^2-4ac\ge0$)이므로 서로 다른 근의 개수는 $b^2-4ac$의 부호에 의하여 다음과 같이 결정된다. \n(1) $b^2-4ac>0$ \n: 두 근\n(2) $b^2-4ac=0$ \n: 한 근(중근)\n(3) $b^2-4ac<0$\n: 근이 없다.",중등,중3,1학기,522,근의 공식을 이용한 이차방정식의 풀이,이차방정식,이차방정식,104,이차방정식을 활용하여 문제를 해결할 수 있다.,566,['문자와 식']
10608,두 근이 주어졌을 때 이차방정식을 구하는 방법,"(1) 두 근이 $\alpha$, $\beta$이고 $x^2$의 계수가 $a$인 이차방정식은\n$a(x-\alpha)(x-\beta)=0$\n(2) 중근이 $\alpha$이고 $x^2$의 계수가 $a$인 이차방정식은\n$a(x-\alpha)^2=0$",중등,중3,1학기,522,근의 공식을 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,562,['문자와 식']
4234,복잡한 이차방정식을 푸는 방법,"다음과 같이 식을 정리한 후 인수분해 또는 근의 공식을 이용하여 해를 구한다.\n(1) 괄호가 있으면 전개하여 $ax^2+bx+c=0$의 꼴로 정리한다.\n(2) 계수가 분수 또는 소수이면 양변에 적당한 수를 곱하여 계수를 정수로 고친다.\n(2-1) 계수가 분수이면 양변에 분모의 최소공배수를 곱한다.\n(2-2) 계수가 소수이면 양변에 $10$, $100$, $1000$, …을 곱한다.\n(2-3) 공통부분이 있으면 공통부분을 한 문자로 놓고 정리한다.",중등,중3,1학기,522,근의 공식을 이용한 이차방정식의 풀이,이차방정식,이차방정식,103,이차방정식을 풀 수 있다.,561,['문자와 식']
