id,name,description,school_level,grade_level,semester,chapter_id,chapter_main,chapter_sub,chapter_subsub,achievement_id,achievement_name,skill_id,section
3806,최소공배수 구하는 방법,1. 소인수분해를 이용하는 방법\n (1) 각 수를 소인수분해한다.\n (2) 공통인 소인수와 공통이 아닌 소인수를 모두 곱한다. 이때 지수가 크거나 같은 것을 택한다.\n2. 공약수로 나누어 구하는 방법\n  (1) 1 이외의 공약수로 각 수를 나눈다.\n  (2) 세 수의 공약수가 없으면 두 수의 공약수로 나눈다. 이때 공약수가 없는 수는 그대로 아래로 내린다.\n  (3) 어느 두 수도 모두 서로소가 될 때까지 계속 나눈다.\n  (4) 나눈 수와 마지막 몫을 모두 곱한다.,중등,중1,1학기,436,수와연산,소인수분해,최소공배수,33,"최대공약수와 최소공배수의 성질을 이해하고, 이를 구할 수 있다.",111,['수와 연산']
3821,최소공배수의 활용,"다음과 같은 문제는 대부분 최소공배수를 이용하면 쉽게 해결할 수 있다.\n(1) 움직이는 간격이 다를 때, 동시에 출발하여 처음으로 다시 만나는 시점에 대한 문제\n(2) 일정한 크기의 직육면체를 쌓아 가장 작은 정육면체를 만드는 문제\n(3) 몇 개의 자연수로 동시에 나누어 떨어지는 가장 작은 자연수를 구하는 문제",중등,중1,1학기,436,수와 연산,소인수분해,최소공배수,33,"최대공약수와 최소공배수의 성질을 이해하고, 이를 구할 수 있다.",112,['수와 연산']
4746,최대공약수와 최소공배수의 관계,"두 자연수 A, B의 최대공약수가 G이고 최소공배수가 L일 때, A, B를 G로 나눈 몫을 각각 a, b(a와 b는 서로소)라 하면 다음이 성립한다.\n(1)$L=G\times a\times b$\n(2)$A=G\times a,B=G\times b\implies A\times B=G\times L$",중등,중1,1학기,436,수와연산,소인수분해,최소공배수,33,"최대공약수와 최소공배수의 성질을 이해하고,이를 구할 수 있다.",113,['수와 연산']
5619,유리수,"1.양의 유리수(양수):분자, 분모가 자연수인 분수에 양의 부호 +를 붙인 수\n2.음의 유리수(음수):분자, 분모가 자연수인 분수에 음의 부호 -를 붙인 수\n3.양의 유리수, 0, 음의 유리수를 통틀어 유리수라 한다.",중등,중1,1학기,437,수와연산,정수와유리수,정수와 유리수,34,"양수와 음수, 정수와 유리수의 개념을 이해한다.",117,['수와 연산']
5620,수직선,"수직선은 직선 위에 기준이 되는 점을 정하여 그 점에 0을 대응시키고, 그 점의 좌우에 일정한 간격으로 점을 잡아서 오른쪽의 점에 양의 정수 +1, +2, +3, $\cdot\cdot\cdot$을, 왼쪽의 점에 음의 정수 -1, -2, -3, $\cdot\cdot\cdot$을 대응시킨 것이다.",중등,중1,1학기,437,수와연산,정수와유리수,정수와 유리수,34,"양수와 음수, 정수와 유리수의 개념을 이해한다.",118,['수와 연산']
121,정수,"1.양의 정수: 자연수에 양의 부호 +를 붙인 수\n2.음의 정수: 자연수에 음의 부호 -를 붙인 수\n3.양의 정수, 0, 음의 정수를 통틀어 정수라 한다.",중등,중1,1학기,437,수와연산,정수와유리수,정수와 유리수,34,"양수와 음수, 정수와 유리수의 개념을 이해한다.",116,['수와 연산']
7667,음수,0보다 작은 수를 음수라 하고 음의 부호 -(마이너스)를 붙여서 나타낸다.,중등,중1,1학기,437,수와연산,정수와유리수,정수와 유리수,34,"양수와 음수, 정수와 유리수의 개념을 이해한다.",115,['수와 연산']
7666,양수,"양수는 0보다 큰 수이고, 양의 부호 +를 붙인 수이다.",중등,중1,1학기,437,수와연산,정수와유리수,정수와 유리수,34,"양수와 음수, 정수와 유리수의 개념을 이해한다.",114,['수와 연산']
7665,양의 부호와 음의 부호,"어떤 기준에 대하여 서로 반대가 되는 성질을 갖는 양을 수로 나타낼 때, 기준이 되는 수를 0으로 두고 한쪽에는 양의 부호 +, 다른 한쪽에는 음의 부호 -를 붙여서 나타낼 수 있다.",중등,중1,1학기,437,수와연산,정수와유리수,정수와 유리수,34,"양수와 음수, 정수와 유리수의 개념을 이해한다.",119,['수와 연산']
162,절댓값,"1.절댓값: 수직선 위에서 원점과 어떤 수를 나타내는 점 사이의 거리\n2.절댓값의 성질\n  (1)양수와 음수의 절댓값은 그 수에서 부호 +, -를 떼어낸 수와 같다.\n  (2)0의 절댓값은 0이다.\n  (3)절댓값은 항상 0 또는 양수이다.\n  (4)절댓값이 클수록 원점에서 멀리 떨어져 있다.\n3.절댓값이 $a(a>0)$인 수는 +a,-a의 2개가 있다.",중등,중1,1학기,438,수와연산,정수와유리수,정수와 유리수의 대소관계,35,정수와 유리수의 대소 관계를 판단할 수 있다.,120,['수와 연산']
5653,수의 대소 관계,(1) 양수는 0보다 크고 음수는 0보다 작다.\n(2) 양수는 음수보다 크다.\n(3) 양수끼리는 절댓값이 큰 수가 크다.\n(4) 음수끼리는 절댓값이 큰 수가 작다.,중등,중1,1학기,438,수와연산,정수와유리수,정수와 유리수의 대소관계,35,정수와 유리수의 대소 관계를 판단할 수 있다.,121,['수와 연산']
5654,부등호의 사용,1.$a>b$:a는 b보다 크다.(a는 b 초과이다.)\n2.$a<b$:a는 b보다 작다.(a는 b 미만이다.)\n3.$a\geq b$:a는 b보다 크거나 같다.(a는 b보다 작지 않다. a는 b 이상이다.)\n4.$a\leq b$:a는 b보다 작거나 같다.(a는 b보다 크지 않다. a는 b 이하이다.),중등,중1,1학기,438,수와연산,정수와유리수,정수와 유리수의 대소관계,35,정수와 유리수의 대소 관계를 판단할 수 있다.,122,['수와 연산']
163,유리수의 덧셈,(1)부호가 같은 두 수의 덧셈 : 두 수의 절댓값의 합에 공통인 부호를 붙인다.\n(2)부호가 다른 두 수의 덧셈 : 두 수의 절댓값의 차에 절댓값이 큰 수의 부호를 붙인다.\n(3)절댓값이 같고 부호가 다른 두 수의 합은 0이다.,중등,중1,1학기,439,수와연산,정수와유리수,정수와 유리수의 덧셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",132,['수와 연산']
164,유리수의 뺄셈,"(1)두 유리수의 뺄셈은 빼는 수의 부호를 바꾸어 더한다.\n(2)부호 바꾸는 방법\n$\triangle-(+\square)=\triangle+(-\square), \triangle-(-\square)=\triangle+(+\square)$",중등,중1,1학기,439,수와연산,정수와유리수,정수와 유리수의 덧셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",124,['수와 연산']
5655,"덧셈의 계산법칙(교환법칙,결합법칙)","세 수 a, b ,c에 대하여\n(1) 덧셈의 교환법칙:$a+b=b+a$\n(2) 덧셈의 결합법칙:$(a+b)+c=a+(b+c)$",중등,중1,1학기,439,수와연산,정수와유리수,정수와 유리수의 덧셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",123,['수와 연산']
5705,부호가 생략된 수의 덧셈과 뺄셈,(1) 생략된 양의 부호 +를 넣는다.\n(2) 뺄셈을 덧셈으로 바꾼다.\n(3) 덧셈의 계산 법칙을 이용하여 계산한다.,중등,중1,1학기,439,수와연산,정수와유리수,정수와 유리수의 덧셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",131,['수와 연산']
5706,"괄호가 있는 식의 덧셈, 뺄셈을 빨리 계산하는 방법",괄호가 있으면 괄호를 푼다.\n1. 괄호 앞에 +가 있으면 괄호 안의 부호 그대로\n2. 괄호 앞에 -가 있으면 괄호 안의 부호 반대로,중등,중1,1학기,439,수와연산,정수와유리수,정수와 유리수의 덧셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",138,['수와 연산']
5656,유리수의 덧셈과 뺄셈의 혼합 계산,(1) 뺄셈을 덧셈으로 바꾼다.\n(2) 덧셈의 계산 법칙을 이용하여 계산한다.,중등,중1,1학기,439,수와연산,정수와유리수,정수와 유리수의 덧셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",133,['수와 연산']
169,부호가 다른 두 수의 곱셈,부호가 다른 두 수의 곱셈은 두 수의 절댓값의 곱에 음의 부호 -를 붙여서 계산한다.,중등,중1,1학기,440,수와연산,정수와유리수,정수와 유리수의 곱셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",130,['수와 연산']
5762,거듭제곱의 부호,(1) 양수의 거듭제곱 : 항상 양수이다.\n(2) 음수의 거듭제곱 : 지수가$\begin{cases}{짝수이면\to+} \\ {홀수이면\to-}\end{cases}$,중등,중1,1학기,440,수와연산,정수와유리수,정수와 유리수의 곱셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",128,['수와 연산']
5763,덧셈에 대한 곱셈의 분배법칙,"세 수 $a,b,c$에 대하여\n(1) $a\times(b+c)=a\times b+a\times c$\n(2) $(a+b)\times c=a\times c+b\times c$",중등,중1,1학기,440,수와연산,정수와유리수,정수와 유리수의 곱셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",127,['수와 연산']
5707,"곱셈의 계산법칙(교환법칙,결합법칙)","세 수 a, b, c에 대하여\n(1) 곱셈의 교환법칙:$a\times b=b\times a$\n(2) 곱셈의 결합법칙:$(a\times b)\times c=a\times(b\times c)$",중등,중1,1학기,440,수와연산,정수와유리수,정수와 유리수의 곱셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",125,['수와 연산']
5761,셋 이상의 수의 곱셈,"1. 곱의 부호를 먼저 결정한다. 곱해진 음수의 개수가 짝수 개이면 부호는 +, 홀수 개이면 부호는 -\n2. 각 수의 절댓값을 모두 곱하고 결정된 부호를 붙인다.",중등,중1,1학기,440,수와연산,정수와유리수,정수와 유리수의 곱셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",126,['수와 연산']
1255,유리수의 나눗셈,(1)부호가 같은 두 수의 나눗셈: 두 수의 절댓값의 나눗셈의 몫에 양의 부호 +를 붙인다.\n(2)부호가 다른 두 수의 나눗셈:두 수의 절댓값의 나눗셈의 몫에 음의 부호 -를 붙인다.,중등,중1,1학기,441,수와연산,정수와유리수,정수와 유리수의 나눗셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",129,['수와 연산']
5780,역수를 이용한 나눗셈,"(1) 역수:두 수의 곱이 1이 될 때, 한 수를 다른 수의 역수라 한다.\n(2) 역수를 이용한 나눗셈:나누는 수의 역수를 이용하여 곱셈으로 바꾸어 계산한다.",중등,중1,1학기,441,수와연산,정수와유리수,정수와 유리수의 나눗셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",134,['수와 연산']
5781,유리수의 곱셈과 나눗셈의 혼합 계산,(1) 나눗셈을 역수의 곱셈으로 바꾼다.\n(2) 음수의 개수에 따라 부호를 결정한다.$\to음수가\begin{cases}{짝수 개이면\to+} \\ {홀수 개이면\to-}\end{cases}$\n(3) 각 수의 절댓값의 곱에 (2)의 부호를 붙여서 계산한다.,중등,중1,1학기,441,수와연산,정수와유리수,정수와 유리수의 나눗셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",135,['수와 연산']
5782,"유리수의 덧셈, 뺄셈, 곱셈, 나눗셈의 혼합 계산","(1) 거듭제곱이 있으면 거듭제곱을 먼저 계산한다.\n(2) 괄호가 있는 식은 괄호 안을 먼저 계산한다. 이때 소괄호 (), 중괄호 $\lbrace\rbrace$, 대괄호 $\lbrack\rbrack$의 순서로 계산한다.\n(3) 곱셈과 나눗셈을 계산한다.\n(4) 덧셈과 뺄셈을 계산한다.",중등,중1,1학기,441,수와연산,정수와유리수,정수와 유리수의 나눗셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",136,['수와 연산']
5783,유리수의 부호,"두 유리수 a,b에 대하여\n(1)$a\times b>0,a\div b>0$(a,b는 같은 부호)\n(2)$a\times b<0,a\div b<0$(a,b는 다른 부호)",중등,중1,1학기,441,수와연산,정수와유리수,정수와 유리수의 나눗셈,36,"정수와 유리수의 사칙계산의 원리를 이해하고, 그 계산을 할 수 있다.",137,['수와 연산']
1256,곱셈 기호의 생략,"(1) $(수)\times(문자)$ : 곱셈 기호 $\times$를 생략하고, 수를 문자 앞에 쓴다.\n(2) $(문자)\times(문자)$ : 곱셈 기호 $\times$를 생략하고, 보통 알파벳 순서로 쓴다.\n(3) 같은 문자의 곱 : 거듭제곱으로 나타낸다.\n(4) 괄호가 있는 식과 수의 곱 : 곱셈 기호 $\times$를 생략하고, 수를 괄호 앞에 쓴다.",중등,중1,1학기,442,문자와식,문자의 사용과 식의 계산,문자를 사용한 식,87,다양한 상황을 문자를 사용한 식으로 나타낼 수 있다.,406,['문자와 식']
5788,문자를 사용한 식 나타내기,1. 문자를 사용하면 수량 사이의 관계를 간단한 식으로 나타낼 수 있다.\n2. 문자를 사용하여 식 세우기\n  (1) 문제의 뜻을 파악하여 그에 맞는 규칙을 찾는다. \n  (2) 문자를 사용하여 (1)의 규칙에 맞도록 식을 세운다.,중등,중1,1학기,442,문자와식,문자의 사용과 식의 계산,문자를 사용한 식,87,다양한 상황을 문자를 사용한 식으로 나타낼 수 있다.,407,['문자와 식']
8830,나눗셈 기호의 생략,나눗셈 기호 $\div$를 생략하고 분수의 꼴로 나타내거나 나눗셈을 역수의 곱셈으로 바꾼 후 곱셈 기호를 생략한다.,중등,중1,1학기,442,문자와식,문자의 사용과 식의 계산,문자를 사용한 식,87,다양한 상황을 문자를 사용한 식으로 나타낼 수 있다.,405,['문자와 식']
1257,식의 값,식의 값은 문자를 사용한 식에서 문자에 주어진 수를 대입하여 계산한 결과를 말한다.,중등,중1,1학기,443,문자와식,문자의 사용과 식의 계산,식의 값,390,식의 값을 구할 수 있다,1838,['문자와 식']
8831,식의 값을 구하는 방법,(1) 문자에 수를 대입할 때에는 생략된 곱셈 기호를 다시 쓴다.\n(2) 문자에 음수를 대입할 때에는 반드시 괄호를 사용한다.\n(3) 문자에 분수를 대입할 때에는 생략된 나눗셈 기호를 다시 쓴다.,중등,중1,1학기,443,문자와식,문자의 사용과 식의 계산,식의 값,390,식의 값을 구할 수 있다,1839,['문자와 식']
5809,"일차식과 수의 곱셈, 나눗셈","(1) $(수)\times(일차식)$, $(일차식)\times(수)$ : 분배법칙을 이용하여 일차식의 각 항에 수를 곱하여 계산한다.\n(2) $(일차식)\div(수)$ : 분배법칙을 이용하여 일차식의 각 항에 나누는 수의 역수를 곱하여 계산한다.",중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1849,['문자와 식']
9160,계수,계수는 수와 문자의 곱으로 이루어진 항에서 문자에 곱해진 수이다.,중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1842,['문자와 식']
9164,다항식의 차수,"어떤 항에서 문자가 곱해진 개수를 그 문자에 대한 항의 차수라 하고, 다항식에서 차수가 가장 큰 항의 차수를 그 다항식의 차수라 한다.",중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1845,['문자와 식']
5808,"단항식과 수의 곱셈, 나눗셈","(1) $(수)\times(단항식)$, $(단항식)\times(수)$ : 곱셈의 교환법칙과 결합법칙을 이용하여 수끼리 곱한 후 문자 앞에 쓴다.\n(2) $(단항식)\div(수)$ : 나누는 수의 역수를 곱하여 계산한다.",중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1848,['문자와 식']
9161,다항식,"$3x-2y+5$는 세 개의 항 3x, 2y, 5의 합으로 이루어진 식이다. 이와 같이 하나의 항이나 여러 개의 항의 합으로 이루어진 식을 다항식이라 한다.",중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1843,['문자와 식']
9162,단항식,단항식은 다항식 중에서 한 개의 항으로만 이루어진 식이다.,중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1844,['문자와 식']
9159,상수항,상수항은 수로만 이루어진 항이다.,중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1841,['문자와 식']
9165,일차식,일차식은 차수가 1인 다항식이다.,중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1846,['문자와 식']
1258,항,"$3x-2y+5$는 3x, 2y, 5의 합으로 이루어져 있다. 이때 수 또는 문자의 곱으로만 이루어진 식 3x, 2y, 5를 $3x-2y+5$의 항이라 한다.",중등,중1,1학기,444,문자와식,문자의 사용과 식의 계산,일차식,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1840,['문자와 식']
5810,일차식의 덧셈과 뺄셈,1. 괄호가 있으면 분배법칙을 이용하여 괄호를 푼다.\n2. 동류항끼리 모아서 계산한다.,중등,중1,1학기,445,문자와식,문자의 사용과 식의 계산,일차식과 계산,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1850,['문자와 식']
1259,동류항,"(1)동류항: 문자와 차수가 각각 같은 항을 동류항이라 한다.\n(2)동류항의 덧셈, 뺄셈:분배법칙을 이용하여 동류항의 계수끼리 더하거나 뺀 후 문자 앞에 쓴다.",중등,중1,1학기,445,문자와식,문자의 사용과 식의 계산,일차식과 계산,391,"일차식의 덧셈과 뺄셈의 원리를 이해하고, 그 계산을 할 수 있다",1847,['문자와 식']
1260,"등식과 좌변, 우변, 양변",(1)등식: 등호를 사용하여 두 수 또는 두 식이 같음을 나타낸 식\n(2)좌변: 등식에서 등호의 왼쪽 부분\n(3)우변: 등식에서 등호의 오른쪽 부분\n(4)양변:등식의 좌변과 우변을 통틀어 양변이라 한다.,중등,중1,1학기,446,문자와식,일차방정식,일차방정식의 해,94,방정식과 그 해의 의미를알 수 있다.,481,['문자와 식']
6785,항등식,"(1) 미지수 x에 어떤 수를 대입하여도 항상 참이 되는 등식을 x에 대한 항등식이라 한다.\n(2)$ax+b=cx+d$(a, b, c, d는 상수)가 x에 대한 항등식이 될 조건 : $a=c,b=d$",중등,중1,1학기,446,문자와식,일차방정식,일차방정식의 해,94,방정식과 그 해의 의미를 알 수 있다.,482,['문자와 식']
6784,방정식,"(1) x에 대한 방정식:x의 값에 따라 참이 되기도 하고 거짓이 되기도 하는 등식을 x에 대한 방정식이라 하며, 이때 x를 미지수라 한다.\n(2) 방정식의 해(근):방정식을 참이 되게 하는 미지수의 값\n(3) 방정식을 푼다:방정식의 해(근) 을 구하는 것",중등,중1,1학기,446,문자와식,일차방정식,일차방정식의 해,94,방정식과 그 해의 의미를 알 수 있다.,483,['문자와 식']
1261,등식의 성질,(1)등식의 양변에 같은 수를 더하여도 등식은 성립한다.\n$A=B$이면 $A+C=B+C$\n(2)등식의 양변에서 같은 수를 빼어도 등식은 성립한다.\n$A=B$이면 $A-C=B-C$\n(3)등식의 양변에 같은 수를 곱하여도 등식은 성립한다.\n$A=B$이면 $AC=BC$\n(4)등식의 양변을 0이 아닌 같은 수로 나누어도 등식은 성립한다.\n$C\ne0$이고 $A=B$이면 $\frac{A}{C}=\frac{B}{C}$,중등,중1,1학기,447,문자와식,일차방정식,등식의 성질,95,등식의 성질을 설명할 수 있다.,486,['문자와 식']
1262,이항,이항은 등식의 성질을 이용하여 등식의 어느 한 변에 있는 항을 부호만 바꾸어 다른 변으로 옮기는 것이다.,중등,중1,1학기,447,문자와식,일차방정식,등식의 성질,95,등식의 성질을 설명할 수 있다.,487,['문자와 식']
1263,일차방정식의 활용 문제 풀이,(1) 미지수 정하기 $\to$ 문제의 뜻을 이해하고 구하려는 값을 미지수 x로 놓는다.\n(2) 방정식 세우기 $\to$ 문제의 뜻에 맞게 x에 대한 일차방정식을 세운다.\n(3) 방정식 풀기 $\to$ 일차방정식을 푼다.\n(4) 확인하기 $\to$ 구한 해가 문제의 뜻에 맞는지 확인한다.,중등,중1,1학기,448,문자와식,일차방정식,일차방정식의 풀이,97,일차방정식을 활용하여 문제를 해결할 수 있다.,496,['문자와 식']
1264,일차방정식의 활용-수에 대한 문제,수에 대한 문제\n1.어떤 수를 x로 놓는다.\n2.연속하는 수를 x를 사용하여 나타낸다.,중등,중1,1학기,448,문자와식,일차방정식,일차방정식의 풀이,97,일차방정식을 활용하여 문제를 해결할 수 있다.,499,['문자와 식']
6795,복잡한 일차방정식의 풀이,"(1) 계수가 소수 또는 분수이면 양변에 적당한 수를 곱하여 계수를 정수로 고친다.$\to\begin{cases}{계수 중에 소수가 있을 때\to 방정식의 양변에 10, 100, 1000, \cdot\cdot\cdot과 같은 10의 거듭제곱을 곱한다.} \\ {계수 중에 분수가 있을 때\to 방정식의 양변에 분모의 최소공배수를 곱한다.}\end{cases}$\n(2) 괄호가 있으면 괄호를 풀어 정리한다.\n(3) x를 포함하는 항은 좌변으로, 상수항은 우변으로 이항한다.\n(4) 양변을 정리하여 ax=b ($a\ne0$) 꼴로 나타낸다.\n(5) x의 계수 a로 양변을 나누어 해를 구한다.",중등,중1,1학기,448,문자와식,일차방정식,일차방정식의 풀이,96,일차방정식을 풀 수 있다.,489,['문자와 식']
9166,일차방정식,"방정식의 우변에 있는 모든 항을 좌변으로 이항하여 정리한 식이 (x에 대한 일차식)=0, 즉 ax+b=0 ($a\ne0$) 꼴로 나타나는 방정식을 x에 대한 일차방정식이라 한다.",중등,중1,1학기,448,문자와식,일차방정식,일차방정식의 풀이,96,일차방정식을 풀 수 있다.,488,['문자와 식']
9171,"일차방정식의 활용-거리, 속력, 시간에 대한 문제",(1) $(거리)=(속력)\times (시간)$\n(2) $(속력)=\frac{(거리)}{(시간)}$\n(3) $(시간)=\frac{(거리)}{(속력)}$,중등,중1,1학기,448,문자와식,일차방정식,일차방정식의 풀이,97,일차방정식을 활용하여 문제를 해결할 수 있다.,497,['문자와 식']
9172,일차방정식의 활용-소금물의 농도에 대한 문제,(1) $(소금물의 농도)=\frac{(소금의 양)}{(소금물의 양)}\times 100$(%)\n(2) $(소금의 양)=\frac{(소금물의 농도)}{100}\times (소금물의 양)$,중등,중1,1학기,448,문자와식,일차방정식,일차방정식의 풀이,97,일차방정식을 활용하여 문제를 해결할 수 있다.,498,['문자와 식']
