id,name,description,school_level,grade_level,semester,chapter_id,chapter_main,chapter_sub,chapter_subsub,achievement_id,achievement_name,skill_id,section
3358,지수법칙-지수가 유리수일 때,"$a>0,b>0$이고 $p,q$가 유리수일 때, 다음이 성립한다.\n(1) $a^pa^q=a^{p+q}\n(2) $a^p\div a^q=a^{p-q}$\n(3) $(a^p)^q=a^{pq}\n(4) $(ab)^p=a^pb^p$\n(5) $(\frac{a}{b})^p=\frac{a^p}{b^p}$",고등,수1,전체,588,지수함수와 로그함수,지수,지수의 확장과 지수법칙,316,"지수가 유리수, 실수까지 확장될 수 있음을 이해하고, 지수법칙을 이용하여 식을 간단히 나타낼 수 있다.",1539,"['수와 연산', '규칙성, 함수']"
3397,지수법칙-지수가 실수일 때,"$a>0,b>0$이고 $x,y$가 실수일 때, 다음이 성립한다.\n(1) $a^xa^y=a^{x+y}$\n(2) $a^x\div a^y=a^{x-y}$\n(3) $(a^x)^y=a^{xy}$\n(4) $(ab)^x=a^xb^x$\n(5) $(\frac{a}{b})^x=\frac{a^x}{b^x}$",고등,수1,전체,588,지수함수와 로그함수,지수,지수의 확장과 지수법칙,316,"지수가 유리수, 실수까지 확장될 수 있음을 이해하고, 지수법칙을 이용하여 식을 간단히 나타낼 수 있다.",1540,"['수와 연산', '규칙성, 함수']"
3333,$a^0$과 $a^{-n}$의 정의,"$a\ne0$이고 $n$이 양의 정수일 때, $a^0$과 $a^{-n}$을 다음과 같이 정의한다.\n(1) $a^0=1$\n(2) $a^{-n}=\frac{1}{a^n}$",고등,수1,전체,588,지수함수와 로그함수,지수,지수의 확장과 지수법칙,315,"지수가 유리수, 실수까지 확장될 수 있음을 이해하고, 지수법칙을 이용하여 식을 간단히 나타낼 수 있다.",1536,"['수와 연산', '규칙성, 함수']"
3399,로그의 진수,$\log_aN$에서 $N$을 로그의 진수라 한다.,고등,수1,전체,589,지수함수와 로그함수,로그,로그의 뜻과 성질,317,"로그의 뜻을 알고, 그 성질을 설명할 수 있다.",1544,"['수와 연산', '규칙성, 함수']"
3400,로그의 성질(1),"$a>0,a\ne0,M>0,N>0$일 때, 다음이 성립한다.\n(1) $\log_a1=0, \log_aa=1$\n(2) $\log_aMN=\log_aM+\log_aN$\n(3) $\log_a\frac{M}{N}=\log_aM-\log_aN$\n(4) $\log_aM^k=k\log_aM$ (단, $k$는 실수)",고등,수1,전체,589,지수함수와 로그함수,로그,로그의 뜻과 성질,317,"로그의 뜻을 알고, 그 성질을 설명할 수 있다.",1542,"['수와 연산', '규칙성, 함수']"
3401,로그의 밑의 변환 공식,"$a>0, a\ne1, b>0, b\ne1$일 때, 다음이 성립한다. \n(1) $\log_aN=\frac{\log_bN}{\log_ba}$ (단, $N>0$)\n(2) $\log_ab=\frac{1}{\log_ba}$",고등,수1,전체,589,지수함수와 로그함수,로그,로그의 뜻과 성질,317,"로그의 뜻을 알고, 그 성질을 설명할 수 있다.",1541,"['수와 연산', '규칙성, 함수']"
3427,로그의 성질(2),"$a>0,a\ne0,b>0$ 일 때, 다음이 성립한다.\n(1) $\log_ab\cdot\log_ba=1$ (단, $b\ne1$)\n(2) $\log _{a^m}b^n=\frac{n}{m}\log _ab$(단, $m\ne0$)\n(3) $a^{\log_ab}=b$\n(4) $a^{\log_cb}=b^{\log_ca}$ (단, $c>0, c\ne1$)",고등,수1,전체,589,지수함수와 로그함수,로그,로그의 뜻과 성질,317,"로그의 뜻을 알고, 그 성질을 설명할 수 있다.",1543,"['수와 연산', '규칙성, 함수']"
3428,상용로그,양수 N에 대하여 $\log_{10}N$과 같이 10을 밑으로 하는 로그를 상용로그라 한다. 상용로그 $\log_{10}N$은 보통 밑 10을 생략하여 $\log N$과 같이 나타낸다.,고등,수1,전체,590,지수함수와 로그함수,로그,상용로그,318,"상용로그를 이해하고, 이를 활용할 수 있다.",1545,"['수와 연산', '규칙성, 함수']"
3916,지수함수,"$a$가 1이 아닌 양수일 때, 실수 $x$에 대하여 $a^x$의 값은 하나로 정해지므로 $y=a^x (a>0,a\ne 1)$은 $x$에 대한 함수이다. 이 함수를 $a$를 밑으로 하는 지수함수라 한다.",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1550,"['규칙성, 함수']"
3918,지수함수의 성질,"지수함수$ y=a^x (a>0, a\ne 1)$의 성질은 다음과 같다.\n(1) 정의역은 실수 전체의 집합이고, 치역은 양의 실수 전체의 집합이다.\n(2) $a>1$일 때, $x$의 값이 증가하면 $y$의 값도 증가한다.\n$0<a<1$일 때, $x$의 값이 증가하면 $y$의 값은 감소한다.\n(3) 일대일함수이다.\n(4) 그래프는 점(0,1)을 지나고, $x$축을 점근선으로 갖는다.",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1552,"['규칙성, 함수']"
9163,지수함수의 그래프의 대칭이동,"지수함수 $y=a^x (a>0,a\ne 1)$ 의 그래프를 \n(1) $x$축에 대하여 대칭이동한 그래프의 식 → $y=-a^x$\n(2) $y$축에 대하여 대칭이동한 그래프의 식 → $y=(\frac{1}{a})^x$\n(3) 원점에 대하여 대칭이동한 그래프의 식 → $y=-(\frac{1}{a})^x$",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,321,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1564,"['규칙성, 함수']"
3920,"지수함수의 최대,최소","정의역이 $\lbrace x\vert m\leq x\leq n\rbrace$일 때, 지수함수 $f(x)=a^x (a>0,a\ne1)$은 \n(1) $a>1$이면 $x=m$일 때, 최솟값 $f(m)$, $x=n$일 때 최댓값 $f(n)$을 갖는다.\n(2) $0<a<1$이면 $x=m$일 때, 최댓값 $f(m)$, $x=n$일 때 최솟값 $f(n)$을 갖는다.",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,321,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1565,"['규칙성, 함수']"
391,함수 $y=a^{f\mleft(x\mright)}$의 최대와 최소,"$y=a^{f\mleft(x\mright)}$에서\n\n(1) $a>1$인 경우\n1. 지수 $f(x)$가 최대일 때, $a^{f\mleft(x\mright)}$도 최대이다.\n2. 지수 $f(x)$가 최소일 때, $a^{f\mleft(x\mright)}$도 최소이다.\n\n(2) $0<a<1$인 경우\n1. 지수 $f(x)$가 최대일 때, $a^{f\mleft(x\mright)}$도 최소이다.\n2. 지수 $f(x)$가 최소일 때, $a^{f\mleft(x\mright)}$도 최대이다.",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1556,"['규칙성, 함수']"
399,지수에 미지수가 있는 방정식과 지수함수의 관계,"$a>0$, $a\ne1$일 때, $a^{x_1}=a^{x_2}\iff x_1=x_2$",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1557,"['규칙성, 함수']"
408,지수에 미지수가 있는 부등식과 지수함수의 관계,"(1) 임의의 실수 $x$에 대하여 $a^x>0$ (단, $a>0, $a\ne1$)\n\n\n(2) \n① $a>1$일 때\n$x_1<x_2\iff a^{x_1}<a^{x_2}$\n(그래프 그림 : 오른쪽 위를 향하면서 휘어진 모양)\n② $0<a<1$일 때\n$x_1<x_2\iff a^{x_1}>a^{x_2}$\n(그래프 그림 : 왼쪽 아래를 향하면서 휘어진 모양)",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1555,"['규칙성, 함수']"
413,지수 또는 밑에 미지수가 있는 부등식의 풀이,"(1) 밑을 같게 한 후 다음을 이용한다.\n① $(밑)>1$인 경우, 지수의 부등호 방향 그대로\n② $0<(밑)<1$인 경우 지수의 부등호 방향 반대로\n\n(2) $a^x$의 꼴이 반복될 때\n$a^x=t (t>0)$로 치환하여 $t$에 대한 부등식을 푼다.\n\n(3) 밑에도 미지수가 있을 때는 밑의 범위에 따라 부등호의 방향이 바뀌므로 밑이 같은 미지수일 때에는 다음과 같이 범위를 나누어 푼다.\n①$0<$(밑)$<1$\n② (밑)$=1$\n③ (밑)$>1$",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1553,"['규칙성, 함수']"
404,지수 또는 밑에 미지수가 있는 방정식의 풀이,"(1) 밑을 같게 할 수 있을 때\n밑을 같게 한 후 다음을 이용한다.\n$a^{f(x)_{}}=a^{g\mleft(x\mright)_{}}\iff f\mleft(x\mright)=g\mleft(x\mright)_{}$ (단, $a>0, a\ne1$)\n\n(2) $a^x$의 꼴이 반복될 때\n$a^x=t (t>0)$로 치환하여 $t$에 대한 방정식을 푼다. 이때 $a^x=t$, 즉 $t>0$임에 주의한다.\n\n(3) 지수가 같을 때\n밑이 같거나 지수가 0이다.\n$a^{f(x)}=b^{f(x)}$ ($a>0$, $b>0$) $\iff a=b$ 또는 $f(x)=0$\n\n(4) 밑에도 지수가 있을 때\n$x^{f(x)_{}}=x^{g\mleft(x\mright)_{}}(x>0)\iff f\mleft(x\mright)=g\mleft(x\mright)_{}$ 또는 $x=1$",고등,수1,전체,591,지수함수와 로그함수,지수함수와 로그함수,지수함수와 그 그래프,319,"지수함수의 뜻을 알고, 지수함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1554,"['규칙성, 함수']"
5264,로그함수의 성질,"로그함수 $y=\log_ax(a>0,a\ne 1)$의 성질은 다음과 같다.\n(1) 정의역은 양의 실수 전체의 집합이고, 치역은 실수 전체의 집합이다.\n(2) $a>1$일 때, $x$의 값이 증가하면 $y$의 값도 증가한다.\n(3) 일대일 함수이다.\n(4) 그래프는 점 (1,0)을 지나고 $y$축을 점근선으로 갖는다.",고등,수1,전체,592,지수함수와 로그함수,지수함수와 로그함수,로그함수와 그 그래프,320,"로그함수의 뜻을 알고, 로그함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1561,"['규칙성, 함수']"
9182,로그함수의 그래프의 대칭이동,"로그함수 $y=\log_ax(a>0,a\ne 1)$의 그래프를 \n(1) $x$축에 대하여 대칭이동한 그래프의 식 → $y=-\log_ax$\n(2) $y$축에 대하여 대칭이동한 그래프의 식 →$y=\log_a(-x)$\n(3) 원점에 대하여 대칭이동한 그래프의 식 → $y=-\log_a(-x)$\n(4) 직선$y=x$에 대하여 대칭이동한 그래프의 식 → $y=a^x$",고등,수1,전체,592,지수함수와 로그함수,지수함수와 로그함수,로그함수와 그 그래프,322,"로그함수의 뜻을 알고, 로그함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1567,"['규칙성, 함수']"
5318,로그함수의 최대$\cdot$최소,"정의역이 $\lbrace x\mid m\leq x\leq n\rbrace$ 일 때, 로그함수 $f(x)=\log_ax (a>0,a\ne 0)$는\n(1) $a>1$이면 $x=m$일 때 최솟값 $f(m)$, $x=n$일 때, 최댓값 $f(n)$을 갖는다.\n(2) $0<a<1$이면 $x=m$일 때 최댓값 $f(m)$, $x=n$일 때 최솟값 $f(n)$을 갖는다.",고등,수1,전체,592,지수함수와 로그함수,지수함수와 로그함수,로그함수와 그 그래프,320,"로그함수의 뜻을 알고, 로그함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1558,"['규칙성, 함수']"
486,"함수$y=\log _af(x) (a>0, a\ne1)$의 최대와 최소","함수 $y=\log _af(x) (a>0, a\ne1)$에서\n\n(1) $a>1$인 경우\n1. 진수 $f(x)$가 최대일 때, $\log _af(x)$도 최대이다.\n2. 진수 $f(x)$가 최소일 때, $\log _af(x)$도 최소이다.\n\n(2) $0<a<1$인 경우\n1. 진수 $f(x)$가 최대일 때, $\log _af(x)$도 최소이다.\n2. 진수 $f(x)$가 최소일 때, $\log _af(x)$도 최대이다.",고등,수1,전체,592,지수함수와 로그함수,지수함수와 로그함수,로그함수와 그 그래프,320,"로그함수의 뜻을 알고, 로그함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1562,"['규칙성, 함수']"
5262,로그함수,"지수함수 $a^x (a>0,a\ne 1)$ 의 역함수는 $y=\log_ax (a>0,a\ne 1)$ 이다. 이 함수를 a를 밑으로 하는 로그함수라 한다.",고등,수1,전체,592,지수함수와 로그함수,지수함수와 로그함수,로그함수와 그 그래프,322,"로그함수의 뜻을 알고, 로그함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1566,"['규칙성, 함수']"
5263,로그함수의 그래프,"로그함수 $y=\log_ax (a>0,a\ne 1)$의 그래프는 지수함수 $y=a^x$의 그래프와 직선 $y=x$에 대하여 대칭이므로 밑 $a$의 값의 범위에 따라 다음과 같다.",고등,수1,전체,592,지수함수와 로그함수,지수함수와 로그함수,로그함수와 그 그래프,320,"로그함수의 뜻을 알고, 로그함수의 그래프를 그릴 수 있으며, 그 성질을 설명할 수 있다.",1560,"['규칙성, 함수']"
491,로그의 진수에 미지수가 있는 방정식과 로그함수의 관계,"$a>0, a\ne1$일 때\n\n(1) $\log _ax=b\iff x=a^b$ (단, $x>0$)\n(2) $\log _ax_1=\log _ax_2\iff x_1=x_2$ (단, $x_1>0,x_2>0$)",고등,수1,전체,594,지수함수와 로그함수,지수함수와 로그함수,로그함수의 활용,323,지수함수와 로그함수를 활용하여 문제를 해결할 수 있다.,1574,"['규칙성, 함수']"
5320,로그방정식의 풀이,"(1) 밑을 같게 할 수 있는 경우\n주어진 방정식을 $\log_a{f(x)}=\log_a{g(x)} (a>0,a\ne 0)$ 꼴로 변형한 후 다음을 이용한다.\n$\log_a{f(x)}=\log_a{g(x)} \Leftrightarrow f(x)=g(x) (f(x)>0,g(x)>0)$\n(2) $\log_a{f(x)}=b$ 꼴인 경우\n$\log_ax{f(x)}=b \Leftrightarrow f(x)=a^b$임을 이용하여 푼다.\n(3) $\log_ax$ 꼴이 반복되는 경우\n$\log_ax=t$로 바꾼 후에 $t$에 대한 방정식을 푼다.\n(4) 진수가 같은 경우\n밑이 같거나 진수가 1임을 이용하여 푼다.\n$\log_{a(x)}{f(x)}=log_{b(x)}{f(x)} (a(x)>0, a(x)e 1, b(x)>0,b(xe1)) \Leftrightarrow a(x)=b(x)$또는 $f(x)=1$\n(5) 지수에 로그가 있는 경우\n지수에 로그가 있는 방정식은 양변에 로그를 취하여 로그방정식으로 변형한다.",고등,수1,전체,594,지수함수와 로그함수,지수함수와 로그함수,로그함수의 활용,323,지수함수와 로그함수를 활용하여 문제를 해결할 수 있다.,1570,"['규칙성, 함수']"
494,로그의 진수에 미지수가 있는 부등식과 로그함수의 관계,"$x_1>0, x_2>0$일 때 \n\n(1) $a>1$이면\n$x_1<x_2\iff\log _ax_1<\log _ax_2$\n(부등호 방향 그대로)\n(2) $0<a<1$이면\n$x_1<x_2\iff\log _ax_1>\log _ax_2$\n(부등호 방향 반대로)",고등,수1,전체,594,지수함수와 로그함수,지수함수와 로그함수,로그함수의 활용,323,지수함수와 로그함수를 활용하여 문제를 해결할 수 있다.,1575,"['규칙성, 함수']"
5322,로그부등식의 풀이,"1. 밑을 같게 할 수 있는 경우\n주어진 부등식을 $\log_a{f(x)}<\log_a{g(x)}$ 꼴로 변형한 후 다음을 이용한다.\n(1) $a>1$일 때, $\log_a{f(x)}<\log_a{g(x)}\Leftrightarrow 0<f(x)<g(x)$\n(2) $0<a<1$일 때, $\log_a{f(x)}<\log_a{g(x)}\Leftrightarrow f(x)>g(x)>0$\n2. $\log_ax$ 꼴이 반복되는 경우\n$\log_ax=t$로 바꾼 후 $t$에 대한 부등식을 푼다.\n3. 지수에 로그가 있는 경우\n지수에 로그가 있는 부등식은 양변에 로그를 취하여 로그부등식으로 변형한다. 이때 로그의 밑이 $0<(밑)<1$이면 부등호의 방향이 바뀐다.",고등,수1,전체,594,지수함수와 로그함수,지수함수와 로그함수,로그함수의 활용,323,지수함수와 로그함수를 활용하여 문제를 해결할 수 있다.,1573,"['규칙성, 함수']"
3935,지수방정식,"$2^x=8, 3^{x-1}=9^{2x}, 4^x+2^x-2=0$과 같이 지수에 미지수가 있는 방정식을 지수방정식이라 한다.",고등,수1,전체,594,지수함수와 로그함수,지수함수와 로그함수,로그함수의 활용,323,지수함수와 로그함수를 활용하여 문제를 해결할 수 있다.,1569,"['규칙성, 함수']"
3966,지수부등식,"$3^x>27,2^{x-1}\leq 4^x, 9^x-2\cdot 3^x-3<0$ 과 같이 지수에 미지수가 있는 부등식을 지수부등식이라 한다.",고등,수1,전체,594,지수함수와 로그함수,지수함수와 로그함수,로그함수의 활용,323,지수함수와 로그함수를 활용하여 문제를 해결할 수 있다.,1568,"['규칙성, 함수']"
5323,각,"$\angle XOP$의 크기는 반직선 $OP$가 고정된 반직선 $OX$의 위치에서 점$O$를 중심으로 반직선 $OP$의 위치까지 회전한 양으로 정한다.\n이때 반직선 $OX$를 시초선, 반직선 $OP$를 동경이라 한다.",고등,수1,전체,595,삼각함수,삼각함수의 뜻과 그래프,일반각과 호도법,324,일반각의 뜻을 알 수 있다.,1580,"['도형, 기하']"
5326,일반각,일반적으로 시초선 $OX$와 동경 $OP$가 나타내는 한 각의 크기를 $(\alpha)^\circ$ 라 하면 $\angle XOP$의 크기는 $360^\circ\times n+\alpha^\circ (n은 정수)$ 꼴로 나타낼 수 있다. 이것을 동경 $OP$가 나타내는 일반각이라 한다.,고등,수1,전체,595,삼각함수,삼각함수의 뜻과 그래프,일반각과 호도법,324,일반각의 뜻을 알 수 있다.,1576,"['도형, 기하']"
511,일반각을 호도법으로 나타내기,"동경 $OP$가 나타내는 한 각의 크기를 $\theta$(라디안)라 할 때, 그 일반각은 $2n\pi+\theta$ ($n$은 정수)로 나타낼 수 있다. \n여기서 $\theta$는 보통 $0\leq\theta<2\pi$의 범위에서 택한다.",고등,수1,전체,595,삼각함수,삼각함수의 뜻과 그래프,일반각과 호도법,325,호도법의 뜻을 알 수 있다.,1585,"['도형, 기하']"
5332,부채꼴의 호의 길이와 넓이,"반지름의 길이가 $r$, 중심각의 크기가 $\theta$(라디안)인 부채꼴의 호의 길이를$l$, 넓이를 $S$라 하면 다음이 성립한다.\n$l=r\theta, S=\frac{1}{2}r^2\theta=\frac{1}{2}rl$",고등,수1,전체,595,삼각함수,삼각함수의 뜻과 그래프,일반각과 호도법,325,호도법의 뜻을 알 수 있다.,1583,"['도형, 기하']"
5331,호도법과 육십분법의 관계,"호도법과 육십분법 사이에는 다음과 같은 관계가 성립한다. \n1라디안=$\frac{180^\circ}{\pi}$, $1^\circ$=$\frac{\pi}{180^\circ}$, $\pi$ 라디안= $180^\circ$",고등,수1,전체,595,삼각함수,삼각함수의 뜻과 그래프,일반각과 호도법,325,호도법의 뜻을 알 수 있다.,1582,"['도형, 기하']"
5330,호도법,"반지름의 길이가 $r$인 원에서 길이가 $r$인 호에 대한 중심각의 크기는 원의 반지름의 길이에 관계없이 $\frac{180^\circ}{\pi}$로 항상 일정하다. 이 일정한 각의 크기를 1라디안(radian)이라 하며, 이것을 단위로 각의 크기를 나타내는 방법을 호도법이라 한다.",고등,수1,전체,595,삼각함수,삼각함수의 뜻과 그래프,일반각과 호도법,325,호도법의 뜻을 알 수 있다.,1581,"['도형, 기하']"
5334,삼각함수,"원점을 중심으로 하고, 반지름의 길이가 $r$인 원 위의 임의의 점$P(x,y)$에 대하여 $x$축의 양의 부분을 시초선으로 하고 반직선 $OP$를 동경으로 하는 일반각을 $\theta$라 할 때, \n$\sin \theta=\frac{y}{r}, \cos \theta=\frac{x}{r}, \tan \theta=\frac{y}{x}(xe0)$\n이 함수들을 차례로 $\theta$의 사인함수, 코사인함수, 탄젠트함수라 한다. 이와 같은 함수들을 $\theta$에 대한 삼각함수라 한다.",고등,수1,전체,596,삼각함수,삼각함수의 뜻과 그래프,삼각함수의 뜻,326,"삼각함수의 뜻을 알고, 그 값을 구할 수 있다.",1588,"['규칙성, 함수', '도형, 기하']"
5337,삼각함수의 값의 부호,"삼각함수의 값의 부호는 각 $\theta$의 동경이 위치한 사분면에 따라 다음과  같이 결정된다.\n(그림이어서 말로 표현함)\n(1) $\sin\theta$의 값의 부호는 $\theta$의 동경이 1,2사분면에 위치할 때 $+$, 3,4사분면에 위치할 때 $-$이다.\n(2) $\cos\theta$의 값의 부호는 $\theta$의 동경의 위치가 $1,4$사분면에 위치할 때 $+$, 2,3사분면에 위치할 때 $-$이다. (3) $\tan\theta$의 값의 부호는 $\theta$의 동경의 위치가 1,3사분면에 위치할 때 $+$, 2,4사분면에 위치할 때 $-$이다.",고등,수1,전체,596,삼각함수,삼각함수의 뜻과 그래프,삼각함수의 뜻,326,"삼각함수의 뜻을 알고, 그 값을 구할 수 있다.",1587,"['규칙성, 함수', '도형, 기하']"
